employee_id,employee_name,region,hire_date,monthly_salary,monthly_sales,num_clients_handled,performance_rating,incentive_percent,department_id,department,annual_budget,head_of_department
1681,John Johnson,North,17-11-2015,64010,440690,48,3,15,1,,,
1682,Jennifer Black,West,18-02-2019,118935,377037,7,2,15,1,,,
1683,Terri Payne,South,27-05-2021,32661,59057,3,4,10,4,,,
1684,Christopher Schneider,South,09-01-2020,34798,369395,13,2,5,6,,,
1685,Walter Black,East,22-10-2017,96076,314583,41,2,10,5,,,
1686,Travis Becker,East,16-03-2017,52329,19362,11,2,20,2,,,
1687,Taylor Christensen,South,10-03-2021,86060,23171,39,3,20,3,,,
1688,Carrie Collins,South,11-08-2017,55850,78721,23,1,0,1,,,
1689,Emily Berry,West,26-08-2016,114705,476016,47,3,5,3,,,
1690,Mark Miller,South,02-03-2021,33157,124045,1,4,15,3,,,
1691,Haley Valencia,West,09-05-2024,67485,35975,34,4,20,4,,,
1692,Christine Jones,East,02-05-2021,35336,334089,31,4,20,5,,,
1693,Kelsey Morales,South,18-12-2017,102701,258135,33,4,5,1,,,
1694,Amber Jones,East,11-12-2015,72280,63596,47,1,10,3,,,
1695,Jimmy Porter,North,24-12-2023,82145,91065,36,2,0,1,,,
1696,Joseph Mercer,North,27-11-2023,109290,49218,36,3,20,2,,,
1697,Sean Smith,North,26-04-2020,35209,26582,14,4,0,4,,,
1698,Chris Murphy,South,09-07-2020,91402,373696,37,2,15,2,,,
1699,Kim Whitney,East,05-08-2016,110026,11147,32,3,0,1,,,
1700,Caleb Lopez,South,24-02-2023,37645,195500,28,1,20,1,,,
1701,Michelle Carter,East,26-03-2019,68508,115054,1,5,10,5,,,
1702,Elizabeth Norris,West,21-12-2016,87822,107565,47,1,20,3,,,
1703,Thomas Brown,South,31-01-2023,36018,80242,7,5,15,3,,,
1704,Jaclyn Hicks,North,01-04-2021,80908,236200,16,4,0,2,,,
1705,Roy Hill,West,09-07-2015,56374,368254,32,2,10,4,,,
1706,Kimberly Klein,East,24-07-2016,35713,407251,24,2,10,6,,,
1707,James Eaton,South,26-02-2021,117071,190080,14,3,0,3,,,
1708,Taylor Hernandez,East,27-06-2016,114498,36858,47,5,0,5,,,
1709,William Riley,East,01-10-2022,31026,347597,15,5,0,2,,,
1710,Linda Powell DVM,South,10-07-2017,100009,429109,1,3,15,2,,,
1711,Miguel Torres,South,04-10-2022,100203,236064,28,2,10,6,,,
1712,Catherine Smith,East,27-04-2022,81106,238169,19,2,20,5,,,
1713,Daniel Wallace,East,15-01-2020,112506,472720,7,3,15,4,,,
1714,Kelly Miller,West,09-02-2020,111477,480033,18,5,0,5,,,
1715,Melissa Moore,North,15-07-2023,63452,309966,47,4,0,4,,,
1716,Lauren Palmer,East,28-02-2019,117962,449469,13,3,20,5,,,
1717,Robert Pratt,North,07-08-2023,33268,257186,18,2,20,5,,,
1718,Christopher Flowers,West,20-06-2022,110729,430220,4,4,20,1,,,
1719,Larry Taylor,North,08-06-2024,30658,257601,4,4,5,2,,,
1720,Johnny Maynard,North,16-08-2019,64064,492423,27,5,15,5,,,
1721,Tiffany Ramirez,West,04-02-2018,64293,47631,16,3,5,6,,,
1722,Darren Bryan,East,12-10-2021,73042,155503,14,4,20,5,,,
1723,Christopher Taylor,North,09-06-2021,37792,382533,14,1,10,3,,,
1724,Isabel Johnson,East,05-06-2017,36604,147246,7,4,15,2,,,
1725,Molly Anderson,East,28-09-2017,77821,94064,45,4,5,3,,,
1726,Holly Bowen,South,28-02-2023,68557,429285,14,4,0,2,,,
1727,Lynn Walker,East,06-03-2017,37420,371152,42,3,15,3,,,
1728,Laura Rosales,East,13-03-2016,68521,347640,45,5,10,5,,,
1729,Kyle Gordon,North,21-08-2019,91951,109373,6,5,10,5,,,
1730,Joshua Shelton,East,30-10-2023,53018,382514,43,1,20,1,,,
1731,Donald Jackson,East,07-04-2019,93076,36859,38,1,20,6,,,
1732,Alexis Patterson,South,11-11-2022,35108,181568,27,4,0,3,,,
1733,William Ortega,South,29-12-2015,100783,491616,11,4,10,4,,,
1734,Karen Le,North,21-12-2020,103937,262577,31,4,20,1,,,
1735,Benjamin Weber,North,02-04-2024,47007,213036,49,1,5,3,,,
1736,Vanessa Villanueva,South,18-01-2016,39997,262037,3,5,20,3,,,
1737,Gregory Rodriguez,South,03-03-2020,35261,84496,1,1,0,1,,,
1738,Sheila Lee,West,31-08-2017,99804,319942,16,5,0,5,,,
1739,Tammy Miller,East,21-04-2016,101520,319786,44,1,5,3,,,
1740,Mary Jackson,North,31-07-2022,50926,316827,27,5,15,5,,,
1741,Kevin Martin,North,21-04-2018,95546,18451,46,1,10,1,,,
1742,Damon Hall,East,03-04-2022,47144,229638,3,5,0,5,,,
1743,Amber Henderson,East,23-06-2019,55903,203715,8,3,10,2,,,
1744,Patrick Potts,North,19-07-2019,31177,62095,16,3,5,4,,,
1745,Angela Pugh,South,01-10-2016,90952,58394,47,2,5,3,,,
1746,Luke Martinez,South,02-02-2024,39168,232771,2,5,15,6,,,
1747,Arthur Baker,East,17-11-2021,32389,493411,29,5,0,4,,,
1748,Miguel Deleon,North,18-02-2023,36364,489641,16,5,5,5,,,
1749,Jamie Allison,East,17-11-2020,57033,408491,29,2,20,3,,,
1750,Katherine Cox,South,21-09-2023,78545,259321,31,1,10,5,,,
1751,Jimmy Dominguez,West,31-08-2021,41865,32855,42,3,10,2,,,
1752,Robert Carroll,West,19-04-2019,48936,380279,11,2,20,1,,,
1753,Kirk Page,South,25-09-2018,107863,225385,32,3,10,3,,,
1754,Sarah Holmes,East,23-11-2020,33741,32624,24,4,20,2,,,
1755,Joshua Mcknight,West,20-10-2023,119537,421830,19,2,10,2,,,
1756,Jeffery Richards PhD,South,28-06-2022,33839,382038,32,2,5,3,,,
1757,Jasmine Gentry,North,06-08-2021,49139,333125,10,3,15,5,,,
1758,Craig Hernandez,East,14-12-2019,76905,461373,49,5,0,6,,,
1759,Christopher Stevenson,East,27-11-2018,82749,423347,32,4,0,2,,,
1760,Anthony Escobar,West,18-11-2018,55036,207503,23,3,0,4,,,
1761,Amanda Jefferson,East,20-02-2024,75272,51620,33,2,0,2,,,
1762,Jeff Lopez,West,24-06-2021,31740,391872,30,5,0,6,,,
1763,Steven Lee,West,26-09-2021,114044,21041,30,4,20,5,,,
1764,John Williams,South,23-06-2020,88788,348297,7,5,5,5,,,
1765,Brandon Burke,West,16-06-2023,61611,76646,16,3,15,4,,,
1766,Donald Wilson,North,21-02-2018,100827,390577,43,5,0,2,,,
1767,Mark Taylor,East,08-03-2021,61109,442807,1,2,10,5,,,
1768,Mark Gregory,West,21-09-2019,49481,215958,30,2,10,6,,,
1769,Jennifer Hoover,East,31-08-2016,35247,208745,34,1,15,3,,,
1770,Holly Brown,West,17-07-2019,83621,303351,34,4,0,1,,,
1771,Sharon Davis,South,19-07-2022,51383,285251,38,3,0,1,,,
1772,Christina Leblanc,North,10-12-2018,94535,405056,31,5,5,1,,,
1773,Morgan Crosby,East,22-09-2019,55319,126598,8,2,10,2,,,
1774,Wayne Palmer,South,26-09-2019,69334,169312,20,1,10,4,,,
1775,John Strong,East,23-12-2018,53728,119406,46,3,20,5,,,
1776,Jason Anderson,South,02-01-2019,60442,43510,29,2,10,3,,,
1777,Carlos Johnson,North,27-12-2021,116846,275304,31,3,0,6,,,
1778,Patrick Osborn,West,19-03-2024,72521,47309,21,2,0,3,,,
1779,David Castaneda,South,14-01-2019,94777,66718,26,3,10,6,,,
1780,Eric Lee,East,27-02-2016,116988,443665,31,2,20,2,,,
1781,James Chung,East,24-05-2020,42137,466074,20,5,15,1,,,
1782,Michael Powell,South,27-05-2024,73636,295535,22,4,10,2,,,
1783,Veronica Haas,North,11-06-2022,44905,488941,40,2,15,4,,,
1784,Lynn Navarro,North,16-07-2018,117309,494368,26,3,10,4,,,
1785,Brent Rios,West,02-08-2018,60024,24295,17,2,15,6,,,
1786,Teresa Thomas,West,06-11-2019,94966,118151,25,1,0,5,,,
1787,Sandra Young,East,02-10-2019,47702,459777,37,5,0,5,,,
1788,Anthony Smith Jr.,East,25-01-2017,46505,319180,27,1,15,6,,,
1789,Carolyn Clayton,West,23-05-2018,99790,254397,3,3,5,4,,,
1790,Michael Valenzuela,West,27-02-2018,91071,355631,24,2,0,4,,,
1791,Joanna Hill,West,12-02-2018,38498,486946,25,2,20,4,,,
1792,Jennifer Bowers,South,08-05-2017,107710,443858,10,1,20,2,,,
1793,Sarah Lawrence,West,13-10-2022,88456,244499,36,4,15,4,,,
1794,Megan Wright,South,22-09-2018,59733,331816,42,5,5,3,,,
1795,Megan Smith,South,16-03-2024,97432,381656,18,2,20,1,,,
1796,Renee Garcia,West,21-09-2020,87158,483620,45,2,0,4,,,
1797,Jennifer Hogan,North,15-05-2022,33911,232678,17,3,10,6,,,
1798,Joel Walker,North,18-12-2018,79105,156669,14,1,10,1,,,
1799,Amanda Ballard,East,05-03-2018,103876,428396,19,3,0,2,,,
1800,Timothy Dudley,West,28-01-2018,112959,116973,18,5,5,6,,,
1801,Daniel Mann,East,20-02-2016,94322,466792,23,2,15,1,,,
1802,Daniel Simpson,West,22-05-2024,66672,230272,8,1,0,6,,,
1803,Joe Gonzalez,East,16-08-2017,100412,47473,16,1,10,2,,,
1804,Luis Miller,South,15-06-2023,96239,272285,25,1,15,3,,,
1805,Philip Mcpherson,West,24-04-2022,93804,254373,43,5,5,2,,,
1806,Shannon Flores,North,18-07-2018,91727,14655,32,4,20,2,,,
1807,Rebecca Howard,West,28-06-2019,36440,192322,49,4,10,6,,,
1808,Mallory Mays,East,03-11-2020,97560,499679,19,4,5,5,,,
1809,Eric Robinson,East,01-12-2017,45751,381210,18,3,0,4,,,
1810,Stephen Gill,East,29-09-2020,42730,335115,32,3,5,4,,,
1811,Selena Jackson,East,28-09-2016,94792,104138,46,5,5,3,,,
1812,Jared Ford,East,20-03-2016,51380,179229,49,1,15,3,,,
1813,Steven Barr,East,04-02-2018,58972,257046,40,4,10,4,,,
1814,Courtney Moore,North,26-01-2023,94385,399828,15,2,10,5,,,
1815,Robert Lynch,East,20-03-2016,67113,35785,49,4,5,4,,,
1816,Sandra Jimenez,North,07-06-2017,40149,240183,21,5,0,5,,,
1817,Rebecca Benjamin,West,29-01-2016,85014,148460,11,4,5,3,,,
1818,Carrie Brown,South,12-07-2022,68402,364384,29,2,0,1,,,
1819,Jose Campbell,North,04-10-2015,112917,325101,32,2,15,6,,,
1820,Denise Smith,West,29-04-2024,79557,112808,6,2,10,3,,,
1821,Mark Warner,South,28-03-2018,30243,305885,19,5,10,3,,,
1822,Adam Craig,North,29-07-2016,32414,111242,16,4,10,2,,,
1823,Joseph Walton,North,20-11-2018,33856,238009,12,5,10,2,,,
1824,Katrina Dorsey,West,21-07-2022,101799,272229,15,2,15,2,,,
1825,Carlos Berry,East,19-02-2017,111335,361787,11,4,5,6,,,
1826,James Robinson,North,20-08-2018,88949,314900,39,3,10,2,,,
1827,Michelle Mueller,North,09-05-2023,71392,352119,10,5,20,5,,,
1828,Nathan Anderson,West,04-02-2016,42470,265259,37,3,0,4,,,
1829,Keith Bryan,East,14-02-2017,43772,100571,49,3,0,1,,,
1830,Richard Smith,South,23-10-2018,57382,352755,24,1,10,3,,,
1831,Dale Lynch,East,12-08-2015,99662,433611,36,2,0,5,,,
1832,Matthew Davis,East,06-04-2023,114944,94428,1,3,0,1,,,
1833,Debbie Franco,West,25-10-2020,110399,60296,46,5,15,5,,,
1834,Phillip Gonzalez,East,30-10-2017,43584,394660,17,2,0,5,,,
1835,Joshua Noble,West,14-11-2022,53391,353391,14,2,15,3,,,
1836,Marissa Hansen,South,06-02-2020,115376,104000,38,5,0,4,,,
1837,Cynthia Calderon,North,11-12-2018,66965,73927,25,4,15,2,,,
1838,Michael Martin,North,27-01-2017,42097,325960,37,5,0,6,,,
1839,Melanie Hart,West,02-03-2023,48839,400996,35,4,20,4,,,
1840,Richard Jacobs,West,08-05-2021,113310,119756,22,2,5,6,,,
1841,Dylan Fisher,East,23-05-2021,67693,57972,47,5,15,3,,,
1842,Benjamin Walker,East,25-05-2016,81988,194869,7,3,20,3,,,
1843,Chad Bowen,North,03-03-2022,79769,490968,11,5,5,3,,,
1844,Carol Strickland,North,09-10-2018,32469,335860,10,3,5,1,,,
1845,Lauren Garza,North,19-07-2019,42468,351122,14,3,20,6,,,
1846,Michael Wagner,West,12-03-2019,69025,440250,35,2,10,4,,,
1847,Karen Alexander,South,26-01-2024,33165,445529,46,4,10,4,,,
1848,Kimberly Anderson,South,06-12-2018,87603,325426,49,4,15,5,,,
1849,Bradley Mendoza,West,13-08-2017,106906,330712,36,3,10,5,,,
1850,Amanda Bowman,East,20-07-2023,73251,371639,6,4,15,5,,,
1851,Cheryl Hines,South,12-01-2017,77526,321279,5,5,20,3,,,
1852,Jonathan Brady MD,East,12-10-2021,58942,429324,42,3,10,4,,,
1853,Troy Zuniga,North,25-10-2015,75017,495244,7,3,10,6,,,
1854,Walter Christensen,North,05-09-2017,90555,419086,15,1,0,3,,,
1855,Crystal Mcdaniel,East,12-08-2017,62209,70661,21,5,0,1,,,
1856,Allen Reeves,North,27-08-2017,69365,216047,18,4,5,5,,,
1857,Sean Foley,West,08-08-2021,31407,467044,1,4,0,3,,,
1858,Sara Murphy,East,01-10-2023,94081,266569,4,1,20,3,,,
1859,Robert Morris,East,04-09-2022,55976,146993,11,5,15,1,,,
1860,Lisa Smith,East,02-09-2022,71969,104744,10,2,15,2,,,
1861,Michael Brady,South,21-02-2016,68325,257785,45,2,0,4,,,
1862,Chloe Norris,East,31-07-2016,86741,29895,19,5,0,6,,,
1863,Mary Welch,East,05-01-2020,45515,39215,42,4,15,2,,,
1864,Darren Sandoval,East,24-10-2016,66174,435572,30,2,5,5,,,
1865,Amber Jensen,South,08-07-2015,107330,23461,41,2,10,3,,,
1866,Sheena Hess,North,07-11-2023,35700,140942,41,4,5,1,,,
1867,Daniel Williams,South,02-11-2022,103663,378472,20,5,20,1,,,
1868,Maria Cardenas,West,09-06-2016,83379,165328,27,1,20,4,,,
1869,Catherine Adams,East,21-03-2019,57391,163955,12,5,10,2,,,
1870,John Phillips,West,21-05-2023,106276,58916,14,1,10,4,,,
1871,Lisa Lowe,South,18-08-2021,97081,383480,34,5,5,3,,,
1872,Stephanie Stein,North,07-05-2018,119227,302815,42,2,15,4,,,
1873,Vickie Owens,North,01-04-2018,87284,444143,38,3,10,6,,,
1874,Cassandra Watson,East,28-02-2024,112054,383755,2,3,5,1,,,
1875,Julie Price,North,04-11-2021,92206,375076,49,4,5,1,,,
1876,Dr. Jessica Alvarez,South,22-11-2022,108593,180356,32,5,15,5,,,
1877,Cynthia Delgado,South,05-04-2022,89485,210091,18,5,5,5,,,
1878,Crystal Carpenter,North,26-06-2016,101539,267275,21,4,20,3,,,
1879,Joshua Young,East,23-12-2019,64032,282274,46,4,15,6,,,
1880,Mr. Joel Bowman,East,18-05-2024,48156,125703,11,1,0,2,,,
1881,Brandon Anderson,South,12-11-2019,79316,81693,30,1,5,4,,,
1882,David Lewis,North,25-09-2019,78787,442342,19,3,10,3,,,
1883,Amy Miller,South,03-02-2024,71579,389415,48,2,10,5,,,
1884,Stacey Suarez,South,14-12-2016,87574,342819,40,5,15,4,,,
1885,Robert Gutierrez,West,08-09-2018,102261,289455,30,3,10,5,,,
1886,Clifford King,South,13-07-2020,117218,380151,35,3,10,4,,,
1887,Elizabeth Peters,East,09-09-2017,89235,60889,4,2,0,2,,,
1888,Jason Jones,North,22-01-2020,82904,114883,21,3,10,3,,,
1889,Sarah Davis,North,08-02-2017,111721,416848,5,3,15,4,,,
1890,Douglas Le,West,21-10-2022,66740,275182,36,2,15,6,,,
1891,Pamela Johnson,West,04-09-2016,103130,17219,27,3,20,1,,,
1892,John King,East,06-03-2020,79554,82036,7,5,5,6,,,
1893,Dr. Lisa Wilson,West,15-04-2016,37199,159177,31,4,5,6,,,
1894,Cole Hines,South,21-12-2018,69032,389598,20,2,5,1,,,
1895,Jessica Perry,South,21-09-2022,111410,170350,25,4,15,6,,,
1896,Shawn White,East,08-01-2019,34480,169067,38,5,10,4,,,
1897,Natalie Jones,North,28-05-2023,60435,274969,25,3,5,4,,,
1898,Susan Stevens,East,27-12-2022,60120,137301,17,3,10,4,,,
1899,James Mckay,West,08-05-2019,102155,33054,46,3,10,1,,,
1900,Patricia Gutierrez,North,25-10-2020,32607,184766,37,4,20,6,,,
1901,Tina Parks,North,07-05-2024,104918,51178,15,1,5,1,,,
1902,Molly Harris,North,20-02-2022,104116,420004,10,4,15,4,,,
1903,Katherine Romero,West,12-11-2023,115324,23077,34,1,15,6,,,
1904,Jay Becker,South,18-03-2022,52026,200270,44,4,20,6,,,
1905,Christopher Rodriguez,South,25-11-2023,47173,172085,43,5,5,5,,,
1906,David Colon,West,05-06-2016,118816,81694,7,4,10,5,,,
1907,Shannon Brown,West,16-12-2017,64262,96341,39,4,5,2,,,
1908,Matthew Lynn,East,07-02-2024,81903,456065,25,2,15,3,,,
1909,Craig Long,East,02-09-2017,77156,178906,39,3,15,5,,,
1910,Jackie Dominguez,South,04-01-2023,102246,85563,46,3,15,1,,,
1911,Evan Smith,West,27-12-2022,107764,173997,44,3,10,5,,,
1912,Jeffery Lyons,East,26-01-2020,92301,258935,28,1,15,2,,,
1913,Kenneth Kim,West,16-05-2022,94314,163367,42,5,5,6,,,
1914,Robert Fernandez,West,25-11-2020,50449,300397,27,1,10,2,,,
1915,Joel Webster,South,29-03-2023,60466,271805,37,2,5,6,,,
1916,Thomas Cobb,South,15-03-2016,118121,115347,39,2,0,6,,,
1917,Craig Klein,West,10-07-2015,54279,214529,38,4,0,3,,,
1918,Robert Ward,North,29-03-2017,41837,318997,28,2,10,5,,,
1919,Denise Clarke,North,07-12-2019,54209,158261,34,2,15,1,,,
1920,Emily Hernandez,West,25-02-2022,42220,232489,29,5,15,1,,,
1921,Derrick Fitzgerald,South,06-03-2019,33965,315298,45,2,10,4,,,
1922,Kimberly Lucas,North,23-11-2018,72276,377683,48,4,5,6,,,
1923,Vanessa Hendricks,South,07-06-2021,57230,92423,8,3,0,1,,,
1924,David Harvey,North,26-08-2022,119165,394068,13,1,15,3,,,
1925,Dean Romero,West,13-02-2022,71920,99646,46,1,15,6,,,
1926,Joseph Owens,East,07-11-2020,95165,261746,37,1,0,3,,,
1927,Matthew Thompson,East,23-07-2023,91544,146255,3,4,10,1,,,
1928,Brian Thompson,South,10-02-2016,112909,291167,14,5,10,1,,,
1929,Amanda Hampton,South,09-02-2019,53036,281101,32,4,10,4,,,
1930,James Clark,North,18-07-2022,95322,288764,23,1,15,1,,,
1931,Bryan Hernandez,West,14-05-2018,34847,276635,23,4,5,6,,,
1932,Alex Carr,North,30-11-2015,116250,380644,13,4,20,6,,,
1933,John Camacho,West,26-02-2018,80772,48728,49,4,10,6,,,
1934,Crystal Barron,West,15-07-2017,42893,74650,41,3,20,4,,,
1935,Tanya Davis,South,09-05-2024,34649,175639,39,4,5,4,,,
1936,Douglas Boyle,East,23-06-2021,60571,13387,21,5,15,1,,,
1937,Paul Hoffman,East,19-12-2022,41613,26025,43,3,20,2,,,
1938,Ryan King,South,24-12-2016,83833,259759,48,4,10,2,,,
1939,Kathryn Lewis,East,01-08-2015,92423,404662,31,2,20,4,,,
1940,Robert Bryan,South,11-07-2018,119964,239507,7,1,0,1,,,
1941,Ashlee Knapp,North,15-01-2023,71382,114673,36,3,5,2,,,
1942,Dennis Zimmerman,West,30-03-2016,82348,267627,19,2,0,1,,,
1943,Francisco Vega,East,11-06-2019,118069,113896,22,1,5,1,,,
1944,Leah Blankenship,East,15-07-2023,83705,429826,24,5,5,1,,,
1945,Nathaniel Anderson,North,13-04-2024,105642,440197,24,2,15,5,,,
1946,Michelle Rivera DDS,North,02-05-2024,115930,170381,21,5,5,6,,,
1947,Sharon Hill,East,02-05-2017,107813,69388,43,5,5,1,,,
1948,Eric Carter,East,10-06-2020,85817,392891,13,2,10,5,,,
1949,Ashley Fitzgerald,South,29-11-2019,110984,171506,6,2,0,4,,,
1950,Judith Sullivan,South,26-06-2016,108669,383074,28,3,20,2,,,
1951,William Duke,East,08-01-2020,74142,401586,32,5,15,6,,,
1952,Jonathan Ramos,South,24-03-2020,100182,44226,13,2,5,2,,,
1953,Colleen Gibbs,North,28-02-2023,43708,474050,34,5,10,6,,,
1954,Larry Cortez,West,03-09-2021,36090,290550,32,4,5,2,,,
1955,Melanie Griffin,South,11-04-2020,82902,437932,14,4,15,6,,,
1956,Samantha Lopez,West,28-04-2018,110928,32989,32,4,0,2,,,
1957,Michelle Joseph,South,26-08-2022,73752,52580,45,5,20,2,,,
1958,Patrick Williams,East,18-05-2024,49643,317875,5,5,10,2,,,
1959,Stephanie Stewart,South,03-11-2015,69647,87541,35,2,15,2,,,
1960,James Barrett,West,05-12-2023,95082,147933,4,2,15,4,,,
1961,Derek Thomas,West,08-04-2016,110329,312183,14,3,5,1,,,
1962,Becky Glenn DDS,East,13-05-2019,102974,413569,18,3,10,3,,,
1963,Samantha Martinez,West,02-12-2015,114431,378315,11,3,20,5,,,
1964,Ms. Courtney Rivera,East,25-09-2016,48474,156702,19,1,15,3,,,
1965,Wendy Wu,East,22-08-2023,67402,74050,2,4,20,3,,,
1966,Michelle Miller,West,23-01-2018,112487,137281,34,5,0,6,,,
1967,Dan Miller DDS,North,25-04-2016,46504,200173,3,4,5,1,,,
1968,Jessica Williamson,West,19-06-2015,36768,80254,29,5,20,6,,,
1969,David Harding,West,10-03-2017,104043,112454,23,1,15,1,,,
1970,Beth Fitzgerald,South,06-03-2022,30620,289051,48,5,15,1,,,
1971,Karl Morris,West,26-11-2018,50447,110785,1,3,15,2,,,
1972,Nicholas Young,South,06-06-2019,49118,14484,42,4,15,4,,,
1973,Julia Mcdaniel,South,06-09-2016,92051,33194,6,4,10,2,,,
1974,Donald Carter,West,18-04-2018,76599,33886,17,4,5,4,,,
1975,Laura Edwards,East,13-01-2022,96494,18537,19,1,10,6,,,
1976,Heather Buchanan,North,04-01-2021,40200,241688,44,4,10,4,,,
1977,John Jones,West,27-11-2016,88704,295543,48,2,5,6,,,
1978,Dana Johnson,West,05-01-2022,83487,230263,2,3,15,3,,,
1979,Leslie Griffith,East,01-09-2015,76465,363954,15,3,0,3,,,
1980,Alison Nelson,South,12-05-2016,59840,16892,23,5,10,4,,,
1981,Melissa Snyder,East,30-06-2018,118440,401723,19,1,20,4,,,
1982,Timothy Ramirez,East,23-08-2017,48435,50544,33,5,10,6,,,
1983,Mrs. Brandi Schmidt,South,02-03-2016,77897,379761,6,5,5,2,,,
1984,James Welch,West,23-10-2015,93876,29267,19,3,10,6,,,
1985,Mrs. Mary Alexander,East,16-01-2018,119727,312540,30,2,20,2,,,
1986,Mary Obrien,East,14-09-2017,79412,252633,22,1,10,3,,,
1987,Austin Stevens,West,13-10-2023,102282,123204,3,1,0,1,,,
1988,Jacqueline Smith,West,07-04-2017,58484,434556,5,1,10,4,,,
1989,Taylor Johnson,North,08-12-2016,68658,268225,30,2,20,2,,,
1990,Samuel Moss,East,04-03-2022,36053,117478,3,1,15,6,,,
1991,Laura Mitchell,North,29-12-2020,112055,53404,39,4,0,3,,,
1992,Jeremy Shelton,South,01-07-2015,85251,177300,39,2,15,2,,,
1993,Amanda Clark,West,06-02-2019,70645,323880,28,5,10,6,,,
1994,Travis Wright,West,07-07-2021,32545,495641,1,4,20,4,,,
1995,Sarah Harris,North,07-08-2021,109983,215956,22,5,5,4,,,
1996,Walter Weber,East,28-02-2023,107213,418853,45,1,0,5,,,
1997,Heather Gomez MD,South,17-03-2022,38560,265529,45,2,20,1,,,
1998,Sandra Craig,East,14-10-2018,92375,217832,47,4,5,5,,,
1999,Michael Reeves,East,11-08-2021,33662,187252,39,2,0,3,,,
2000,Joel Morris,North,08-05-2024,108591,458915,17,2,0,2,,,
2001,Benjamin Hanna,East,15-05-2022,69497,76843,42,2,10,3,,,
2002,Edward Gray,North,26-11-2023,82606,222244,28,5,5,6,,,
2003,Tyler Jenkins,West,28-03-2021,92112,481178,30,2,0,4,,,
2004,Thomas Gray,West,18-05-2017,108334,418796,40,1,0,5,,,
2005,Blake Grant,West,23-12-2023,100344,251732,8,4,10,5,,,
2006,Douglas Barrera,South,21-02-2024,38048,209460,27,3,10,5,,,
2007,Michelle Nguyen,South,28-07-2017,108643,61376,41,2,15,3,,,
2008,Annette Graham,East,12-01-2019,36520,308356,45,4,15,4,,,
2009,Jack Woods,North,05-05-2017,46928,468436,25,5,15,2,,,
2010,Amber Flores,East,26-08-2015,85368,252208,13,5,15,6,,,
2011,Mr. Dylan Jones Jr.,West,01-05-2016,53501,450620,34,2,5,2,,,
2012,William Martin,East,16-12-2021,83751,60403,39,2,5,3,,,
2013,Glen Wood,East,15-06-2022,66191,167319,7,1,20,6,,,
2014,Monica Mann,East,11-02-2018,59476,224387,22,3,20,5,,,
2015,Miguel Todd,West,08-09-2019,56948,101126,33,2,15,1,,,
2016,Michael Wilson,North,10-01-2024,34483,342421,46,2,15,3,,,
2017,Tammy Lopez,East,22-06-2015,86123,450718,38,1,5,3,,,
2018,Daniel Pittman,West,23-11-2018,69887,381854,31,5,15,4,,,
2019,Justin Rubio,South,25-01-2020,113017,223748,45,3,15,2,,,
2020,John Berry,North,05-05-2020,106254,298751,33,5,5,3,,,
2021,Margaret Bush,West,24-06-2019,110909,263064,22,2,0,3,,,
2022,Joel Smith,East,27-12-2015,118780,487756,27,3,5,5,,,
2023,Shawn Henderson,West,03-09-2023,91055,73543,27,2,15,5,,,
2024,Cassidy Mcguire,North,04-08-2017,61257,253332,21,1,5,6,,,
2025,Sean Obrien,East,25-06-2015,48327,127117,35,1,20,1,,,
2026,Jillian Nicholson,South,02-03-2021,101304,450217,47,5,0,4,,,
2027,William Conner,South,30-07-2017,54866,350438,10,4,0,1,,,
2028,Dr. Rachel Campbell,South,21-12-2017,74649,314335,47,5,0,6,,,
2029,Christopher Garner,West,06-07-2015,39166,66957,28,3,5,5,,,
2030,Logan Walker,North,18-08-2019,112334,139658,40,1,20,2,,,
2031,Julie Tucker,South,01-10-2020,39042,352758,37,5,10,5,,,
2032,Denise Lyons,East,23-04-2017,41969,42802,41,1,20,4,,,
